date,asset_id,symbol,quote_currency,close_eur,close,ret_5d,ret_20d,ret_60d,ret_120d,vol_20d_ann,vol_60d_ann,drawdown_60d,drawdown_252d,sma20_ratio,sma50_ratio,sma200_ratio,observations
2026-09-18,AT0000A09ZL0,N550.MU,EUR,360.9100036621094,360.9100036621094,,,,,,,,,,,,1
2026-09-18,BE0003470755,SOLB.BR,EUR,25.13999938964844,25.13999938964844,-0.035303150235911684,-0.004750627004990737,-0.06819867249098455,-0.0014101598330141796,0.17019982975296477,0.15415007096418235,-0.06819867249098455,-0.14035087843632954,-0.02478763775274151,-0.03762232564918,-0.01817022060340623,1280
2026-09-18,BE0974293251,ABI.BR,EUR,67.5999984741211,67.5999984741211,0.006851341803014277,0.015930230598274475,-0.08376254279513384,0.14634940596096158,0.20302207965601932,0.22845836271508738,-0.1156914534747937,-0.14298171470367416,-0.007764705437049768,-0.031812712672819154,0.041942439616730276,1280
2026-09-18,DE0005140008,DBK.DE,EUR,33.04999923706055,33.04999923706055,-0.051513902159833425,0.023536646019967744,0.0843175765558315,0.36970027912207803,0.25367362047880276,0.2666128293546353,-0.07552449686543927,-0.2676722440208219,-0.039160417484938814,0.003415541257521193,0.11065165013764444,1274
2026-09-18,DE0005190003,BMW.DE,EUR,60.400001525878906,60.400001525878906,-0.03668260301553339,0.04281773886973794,-0.006252011534218949,-0.18161548456990806,0.28786743339560217,0.26018515841927914,-0.06350774412431182,-0.38203233061612984,-0.015404654808700902,0.010946369174371195,-0.17228891329520368,1274
2026-09-18,DE0005552004,DHL.DE,EUR,56.0,56.0,0.019293800505770342,0.010830297068508576,0.05660377358490565,0.3061632396194953,0.12919180164078617,0.18460994055536215,-0.05845729999922167,-0.14333072083959342,0.0051514058850372635,-0.0020458066945023834,0.1328766423699963,1274
2026-09-18,DE0005557508,DTE.DE,EUR,27.11000061035156,27.11000061035156,-0.027618313256572935,-0.0560584520019225,0.0253403957171221,-0.13239133441734718,0.2767704586624697,0.3400819956037137,-0.09795764373195404,-0.27769587398998596,-0.04813733469998205,-0.030123047869414776,-0.042488257785954886,1274
2026-09-18,DE0005810055,DB1.DE,EUR,278.0,278.0,-0.0060779840287347175,-0.005722482362619297,0.1356209008756537,0.15117959366834444,0.2133611466734208,0.2203113681893488,-0.06009615132693824,-0.11953220395825659,-0.014586248156075343,0.02186346796608296,0.14350661143219368,1274
2026-09-18,DE0006048432,HEN3.DE,EUR,72.94000244140625,72.94000244140625,-0.01004340201824816,-0.029795129750954774,0.0024738908726082975,0.13075952581485573,0.1636142258985503,0.18368442814607555,-0.09398495881178781,-0.2432210362584949,-0.027725908194779714,-0.03409147510148547,0.03223922556434555,1274
2026-09-18,DE0007030009,RHM.DE,EUR,1011.7999877929688,1011.7999877929688,-0.004525813174537707,-0.1294097140748064,0.06617490810639493,-0.27498147799883665,0.3571024252709032,0.39964894383271765,-0.1840197894679262,-0.5192044852564789,-0.05406985820806287,-0.06928912746066862,-0.25913193874402607,1274
2026-09-18,DE0007100000,MBG.DE,EUR,43.994998931884766,43.994998931884766,-0.061039390423501816,-0.017859119762508535,-0.01433851044505774,-0.08822778365438588,0.2394108959760104,0.23410257314572905,-0.0874299986026228,-0.2555356413480826,-0.05022508085031041,-0.04494481450859522,-0.12304921130723923,1274
2026-09-18,DE0007164600,SAP.DE,EUR,183.1199951171875,183.1199951171875,0.029805351336564145,-0.013574683692880174,0.38433623228795777,0.2666844199515257,0.36789701172121514,0.4316829354565373,-0.10826954296796709,-0.46075256027080413,-0.008908589727646299,0.08232065136451117,0.10587648375052283,1274
2026-09-18,DE0007236101,SIE.DE,EUR,264.0,264.0,0.02285933264998863,-0.04347826086956519,-0.030836982689788517,0.2852970196924558,0.2502673950213989,0.2796784761007987,-0.10953941463317052,-0.20503662867365802,-0.03421406210124667,-0.03976605379806808,0.03997669647277413,1274
2026-09-18,DE0007664039,VOW3.DE,EUR,76.5199966430664,76.5199966430664,-0.05740334620092713,0.02794188787537144,0.006577216812408304,-0.054607174279386994,0.4072851553185812,0.3416666910952082,-0.07997888016500854,-0.3130182380526333,-0.018130989607217485,0.013434723019833283,-0.09576745807812725,1274
2026-09-18,DE0008430026,MUV2.DE,EUR,505.7999877929688,505.7999877929688,0.01566262609029878,-0.014419376925262406,0.052653460547281705,-0.009063565130630447,0.1702033572791707,0.17042442455976864,-0.06060606060606055,-0.1969919530344898,-0.015589439294068086,-0.016871422031489725,0.0030103098330722666,1274
2026-09-18,DE000A0F5UK5,EXV6.DE,EUR,83.91999816894531,83.91999816894531,-0.02622420663991032,-0.03573481160488523,0.07006625335819616,0.12155385034062438,0.2305045780793911,0.2639765441479236,-0.07666746769953992,-0.18396071944220127,-0.036083715081289824,0.0050712138123132355,0.06658297988022333,1274
2026-09-18,DE000A0Q4R28,EXV5.DE,EUR,39.880001068115234,39.880001068115234,-0.03426558090742782,-0.027909821210887586,0.019033957683926017,0.011494850078825447,0.2113972541012053,0.18863994636502052,-0.04433257834687121,-0.20091842125448933,-0.027429715343700978,-0.01772628140902066,-0.05097905129427793,1274
2026-09-18,DE000A0Q4R85,4BRZ.DE,USD,46.02629158076073,46.02629158076073,-0.017534357989168248,0.07989162253375248,0.06613024253155131,0.00296915253325869,0.2475103921034237,0.20534023685814898,-0.08221780748007512,-0.1777901213915941,0.012531229881098449,0.03750263540663101,0.05291650994440489,1275
2026-09-18,DE000A1EWWW0,ADS.DE,EUR,142.25,142.25,-0.0031534474973072824,-0.05794701986754969,-0.20039345204940384,0.08432158136433943,0.22763716893237693,0.3530082088388778,-0.24481107767008126,-0.328630068972118,-0.04115128461818185,-0.11649803945310433,-0.08359858107439855,1274
2026-09-17,DE000A2JJ1W5,0P0001FAJ5.F,EUR,124.4000015258789,124.4000015258789,-0.0024857474209728503,-0.009632983668443229,-0.009238579605527097,0.025133935641608263,0.04409367884567488,0.04123688728937494,-0.02367611097526734,-0.04542575052266418,-0.006107947065486896,-0.0074980036690105445,-0.0024641566078557053,1237
2026-09-18,DE000BASF111,BAS.DE,EUR,51.619998931884766,51.619998931884766,-0.032245992046921246,0.00233007634727711,0.069290467121222,0.01571147458490696,0.19225613515975032,0.20582365210153375,-0.03819637240544427,-0.13370372630931704,-0.017126988083515315,0.01263337848893431,0.06893832654099552,1274
2026-09-18,DE000BAY0017,BAYN.DE,EUR,48.09000015258789,48.09000015258789,-0.012525679687787061,-0.01069739665160463,0.02319149260825304,0.23455255285369403,0.18028607120790147,0.3096557169310647,-0.1368065808388388,-0.3065455353648504,-0.015245361209131447,-0.007401654077542008,0.14030349824296806,1274
2026-09-18,DE000DTR0CK8,DTG.DE,EUR,43.4900016784668,43.4900016784668,-0.006623963200456329,-0.042703029136628934,0.04167668690938431,0.1092927412171838,0.19764515710892122,0.2444781920837697,-0.12822574579256552,-0.12822574579256552,-0.04013592592591031,-0.04429761507207752,0.05061516153529633,1215
